,X,gene_id,true_target,pred_prob,pred_class,TRUE_class,sum_imp_score,sum_imp_score2,TRUE_pred_imp
3018,3017,AT2G26820,0,0.0578948259353638,0,TRUE,-2.29633076454502,0,TRUE
3019,3018,AT2G24340,0,0.181049048900604,0,TRUE,-0.939442033693012,0,TRUE
3020,3019,AT2G14395,0,0.0671540200710297,0,TRUE,-1.83705249590275,0,TRUE
3021,3020,AT2G12935,0,0.00244161486625671,0,TRUE,-5.50506638391289,0,TRUE
3022,3021,AT2G03937,0,0.00726926326751709,0,TRUE,-3.77318081252179,0,TRUE
3023,3022,AT2G24410,0,0.00637790560722351,0,TRUE,-4.25413509586542,0,TRUE
3024,3023,AT2G27570,0,0.00688943266868591,0,TRUE,-4.10621296169302,0,TRUE
3025,3024,AT2G16535,0,0.0425675511360168,0,TRUE,-2.08109299074749,0,TRUE
3026,3025,AT2G18880,0,0.124380946159363,0,TRUE,-1.6445450502506,0,TRUE
3027,3026,AT2G14945,0,0.0805891156196594,0,TRUE,-1.97254518033606,0,TRUE
3028,3027,AT2G28725,0,0.0175731778144836,0,TRUE,-3.37275059695457,0,TRUE
3029,3028,AT2G22941,0,0.0298201441764832,0,TRUE,-2.85059799157716,0,TRUE
3030,3029,AT2G21030,0,0.0762905776500702,0,TRUE,-2.33735494429129,0,TRUE
3031,3030,AT2G32300,0,0.410383194684982,0,TRUE,-0.272210121525859,0,TRUE
3032,3031,AT2G02630,0,0.0955173671245575,0,TRUE,-1.94535575638997,0,TRUE
3033,3032,AT2G14000,0,0.00274676084518433,0,TRUE,-4.94541856040814,0,TRUE
3034,3033,AT2G31082,0,0.130797386169434,0,TRUE,-1.71940738745252,0,TRUE
3035,3034,AT2G42475,0,0.0292272567749023,0,TRUE,-3.03416007130181,0,TRUE
3036,3035,AT2G03830,0,0.496815264225006,0,TRUE,0.0663083250456111,1,FALSE
3037,3036,AT2G04622,0,0.00973334908485413,0,TRUE,-3.22051189996637,0,TRUE
3038,3037,AT2G36750,0,0.0351873636245728,0,TRUE,-3.09027703157153,0,TRUE
3039,3038,AT2G27380,0,0.0194500684738159,0,TRUE,-2.99277545096993,0,TRUE
3040,3039,AT2G33000,0,0.393148005008698,0,TRUE,-0.63736760723441,0,TRUE
3041,3040,AT2G27535,0,0.430444955825806,0,TRUE,-0.252639795743107,0,TRUE
3042,3041,AT2G34870,0,0.400208115577698,0,TRUE,-0.402138999950694,0,TRUE
3043,3042,AT2G06908,0,0.290109872817993,0,TRUE,-0.728313930639388,0,TRUE
3044,3043,AT2G24740,0,0.00328430533409119,0,TRUE,-4.92492300302729,0,TRUE
3045,3044,AT2G43795,0,0.261076867580414,0,TRUE,-0.90807253288358,0,TRUE
3046,3045,AT2G07560,0,0.0191643536090851,0,TRUE,-3.09062995299519,0,TRUE
3047,3046,AT2G20208,0,0.138999581336975,0,TRUE,-1.59698525576641,0,TRUE
3048,3047,AT2G04870,0,0.0194682776927948,0,TRUE,-3.34473530539071,0,TRUE
3049,3048,AT2G14288,0,0.00742527842521667,0,TRUE,-4.19593189713305,0,TRUE
3050,3049,AT2G46308,0,0.08817458152771,0,TRUE,-1.68134734101477,0,TRUE
3051,3050,AT2G02250,0,0.415014386177063,0,TRUE,-0.771306235399607,0,TRUE
3052,3051,AT2G03180,0,0.058606743812561,0,TRUE,-2.19859371234907,0,TRUE
3053,3052,AT2G41590,0,0.190096706151962,0,TRUE,-1.01549353876908,0,TRUE
3054,3053,AT2G34320,0,0.0609481930732727,0,TRUE,-2.47998721145177,0,TRUE
3055,3054,AT2G33160,0,0.025639533996582,0,TRUE,-3.15762831365328,0,TRUE
3056,3055,AT2G24710,0,0.0243143141269684,0,TRUE,-3.03033591480926,0,TRUE
3057,3056,AT2G44581,0,0.116611450910568,0,TRUE,-2.05784356872391,0,TRUE
3058,3057,AT2G02290,0,0.0132402777671814,0,TRUE,-3.46678241214249,0,TRUE
3059,3058,AT2G11626,0,0.260371118783951,0,TRUE,-0.904181976480686,0,TRUE
3060,3059,AT2G34700,0,0.276311963796616,0,TRUE,-1.01804301150332,0,TRUE
3061,3060,AT2G31470,0,0.0813651382923126,0,TRUE,-2.07565647223237,0,TRUE
3062,3061,AT2G11773,0,0.0172725021839142,0,TRUE,-3.4621606948258,0,TRUE
3063,3062,AT2G42410,0,0.152579993009567,0,TRUE,-1.47987186675005,0,TRUE
3064,3063,AT2G05400,0,0.340663909912109,0,TRUE,-0.341581748830322,0,TRUE
3065,3064,AT2G28180,0,0.00844550132751465,0,TRUE,-4.40116935917831,0,TRUE
3066,3065,AT2G44890,0,0.378743261098862,0,TRUE,-0.858578147865046,0,TRUE
3067,3066,AT2G18490,0,0.0835464298725128,0,TRUE,-1.65669847924892,0,TRUE
3068,3067,AT2G36560,0,0.0299100577831268,0,TRUE,-3.01423731396108,0,TRUE
3069,3068,AT2G30290,0,0.329737544059753,0,TRUE,-0.804227055431511,0,TRUE
3070,3069,AT2G24480,0,0.00885644555091858,0,TRUE,-3.56464056391269,0,TRUE
3071,3070,AT2G31425,0,0.124588578939438,0,TRUE,-1.47058970946819,0,TRUE
3072,3071,AT2G15010,0,0.121797561645508,0,TRUE,-1.81364362861132,0,TRUE
3073,3072,AT2G44925,0,0.00606182217597961,0,TRUE,-4.32321988719195,0,TRUE
3074,3073,AT2G39590,0,0.0431432127952576,0,TRUE,-2.49142298191146,0,TRUE
3075,3074,AT2G13985,0,0.145703047513962,0,TRUE,-1.31236983923372,0,TRUE
3076,3075,AT2G25990,0,0.00848102569580078,0,TRUE,-3.51261011800216,0,TRUE
3077,3076,AT2G07640,0,0.0218866169452667,0,TRUE,-3.15033835051509,0,TRUE
3078,3077,AT2G25565,0,0.0822740197181702,0,TRUE,-2.00421772377376,0,TRUE
3079,3078,AT2G05752,0,0.0155210793018341,0,TRUE,-3.84867297199889,0,TRUE
3080,3079,AT2G36710,0,0.225562781095505,0,TRUE,-0.942889329908212,0,TRUE
3081,3080,AT2G25482,0,0.0183305740356445,0,TRUE,-3.41414936223191,0,TRUE
3082,3081,AT2G29870,0,0.0211520791053772,0,TRUE,-3.06829102372467,0,TRUE
3083,3082,AT2G15260,0,0.224070519208908,0,TRUE,-1.07339229050649,0,TRUE
3084,3083,AT2G35615,0,0.0167831778526306,0,TRUE,-3.58545222043904,0,TRUE
3085,3084,AT2G35770,0,0.215817660093307,0,TRUE,-1.17881556387329,0,TRUE
3086,3085,AT2G01780,0,0.0292797386646271,0,TRUE,-3.21104519257005,0,TRUE
3087,3086,AT2G25409,0,0.0221702456474304,0,TRUE,-3.31224184988878,0,TRUE
3088,3087,AT2G35080,0,0.39103028178215,0,TRUE,-0.493348906180472,0,TRUE
3089,3088,AT2G18530,0,0.0687407851219177,0,TRUE,-2.36367837794751,0,TRUE
3090,3089,AT2G39060,0,0.0387081801891327,0,TRUE,-2.83484091096034,0,TRUE
3091,3090,AT2G17010,0,0.0176451802253723,0,TRUE,-3.87564712700441,0,TRUE
3092,3091,AT2G34030,0,0.0744741261005402,0,TRUE,-2.10229537338182,0,TRUE
3093,3092,AT2G22155,0,0.0308899283409119,0,TRUE,-2.68834905282893,0,TRUE
3094,3093,AT2G20463,0,0.116654306650162,0,TRUE,-1.30054740421656,0,TRUE
3095,3094,AT2G23260,0,0.0449461936950684,0,TRUE,-2.70169395899302,0,TRUE
3096,3095,AT2G36695,0,0.0187289118766785,0,TRUE,-3.49862086774101,0,TRUE
3097,3096,AT2G08986,0,0.268964946269989,0,TRUE,-0.848036788229365,0,TRUE
3098,3097,AT2G07120,0,0.0119252502918243,0,TRUE,-3.81947971878253,0,TRUE
3099,3098,AT2G11015,0,0.0314436256885529,0,TRUE,-2.87614095842491,0,TRUE
3100,3099,AT2G32788,0,0.00780096650123596,0,TRUE,-3.91714803714967,0,TRUE
3101,3100,AT2G24510,0,0.143407970666885,0,TRUE,-1.41866480954104,0,TRUE
3102,3101,AT2G42885,0,0.0355859696865082,0,TRUE,-2.51894957332934,0,TRUE
3103,3102,AT2G44175,0,0.0155729651451111,0,TRUE,-3.55093603225896,0,TRUE
3104,3103,AT2G31430,0,0.063895583152771,0,TRUE,-2.02788531253282,0,TRUE
3105,3104,AT2G33670,0,0.494538187980652,0,TRUE,0.220803739993357,1,FALSE
3106,3105,AT2G26160,0,0.0291382074356079,0,TRUE,-2.84986308804037,0,TRUE
3107,3106,AT2G03560,0,0.0235271751880646,0,TRUE,-2.94938543893477,0,TRUE
3108,3107,AT2G10615,0,0.0101313889026642,0,TRUE,-4.29324284522409,0,TRUE
3109,3108,AT2G12280,0,0.0254756212234497,0,TRUE,-2.99334073156751,0,TRUE
3110,3109,AT2G36550,0,0.0533332526683807,0,TRUE,-2.13476235656344,0,TRUE
3111,3110,AT2G16910,0,0.0317637622356415,0,TRUE,-2.84136609588859,0,TRUE
3112,3111,AT2G27320,0,0.210101574659348,0,TRUE,-0.83829302736558,0,TRUE
3113,3112,AT2G45550,0,0.00786349177360535,0,TRUE,-4.27411406510328,0,TRUE
3114,3113,AT2G31760,0,0.0152972638607025,0,TRUE,-3.34055925784924,0,TRUE
3115,3114,AT2G22426,0,0.471529364585876,0,TRUE,-0.172269204711483,0,TRUE
3116,3115,AT2G18420,0,0.231856852769852,0,TRUE,-1.02892236561274,0,TRUE
3117,3116,AT2G42550,0,0.00437572598457336,0,TRUE,-4.61345025511764,0,TRUE
3118,3117,AT2G47280,0,0.0309755206108093,0,TRUE,-2.95376207945583,0,TRUE
3119,3118,AT2G19060,0,0.0173709392547607,0,TRUE,-3.44218722180267,0,TRUE
3120,3119,AT2G19045,0,0.0356227159500122,0,TRUE,-2.74407319047168,0,TRUE
3121,3120,AT2G20613,0,0.327289164066315,0,TRUE,-1.06076986214066,0,TRUE
3122,3121,AT2G35200,0,0.073933482170105,0,TRUE,-2.14158961135763,0,TRUE
3123,3122,AT2G30810,0,0.0256377458572388,0,TRUE,-2.66177219410201,0,TRUE
3124,3123,AT2G04920,0,0.0317523777484894,0,TRUE,-2.33596389465129,0,TRUE
3125,3124,AT2G25685,0,0.0208987295627594,0,TRUE,-3.33828755886316,0,TRUE
3126,3125,AT2G03850,0,0.127735912799835,0,TRUE,-1.5606285801623,0,TRUE
3127,3126,AT2G35460,0,0.00696402788162231,0,TRUE,-4.27679915901899,0,TRUE
3128,3127,AT2G05105,0,0.0100100338459015,0,TRUE,-3.67635608971614,0,TRUE
3129,3128,AT2G25360,0,0.00841376185417175,0,TRUE,-3.9613865401052,0,TRUE
3130,3129,AT2G20520,0,0.265179544687271,0,TRUE,-0.834754406031607,0,TRUE
3131,3130,AT2G04830,0,0.336692661046982,0,TRUE,-0.46924932202819,0,TRUE
3132,3131,AT2G28225,0,0.0126325488090515,0,TRUE,-3.70470762466357,0,TRUE
3133,3132,AT2G05335,0,0.0289444327354431,0,TRUE,-2.68169288453646,0,TRUE
3134,3133,AT2G44470,0,0.269093096256256,0,TRUE,-0.664722602163238,0,TRUE
3135,3134,AT2G05850,0,0.437756985425949,0,TRUE,-0.29398289776509,0,TRUE
3136,3135,AT2G42000,0,0.138496965169907,0,TRUE,-1.83926186833378,0,TRUE
3137,3136,AT2G37280,0,0.210657030344009,0,TRUE,-1.10475067480183,0,TRUE
3138,3137,AT2G07440,0,0.0243326723575592,0,TRUE,-2.94393864434824,0,TRUE
3139,3138,AT2G45405,0,0.0240161716938019,0,TRUE,-3.31880705863114,0,TRUE
3140,3139,AT2G06166,0,0.0336095094680786,0,TRUE,-2.19689341330923,0,TRUE
3141,3140,AT2G01500,0,0.283531069755554,0,TRUE,-0.824457005307522,0,TRUE
3142,3141,AT2G21750,0,0.351588666439056,0,TRUE,-0.479899855175972,0,TRUE
3143,3142,AT2G03520,0,0.221456199884415,0,TRUE,-0.932349922557478,0,TRUE
3144,3143,AT2G23445,0,0.090307891368866,0,TRUE,-1.99092355908215,0,TRUE
3145,3144,AT2G26120,0,0.0687829554080963,0,TRUE,-2.59309944316419,0,TRUE
3146,3145,AT2G27505,0,0.0210258364677429,0,TRUE,-3.37889562124292,0,TRUE
3147,3146,AT2G26940,0,0.0667944848537445,0,TRUE,-2.39904765126994,0,TRUE
3148,3147,AT2G41225,0,0.162025451660156,0,TRUE,-1.41048116796355,0,TRUE
3149,3148,AT2G01900,0,0.247256129980087,0,TRUE,-1.02737684251315,0,TRUE
3150,3149,AT2G41920,0,0.00379008054733276,0,TRUE,-5.12763735695034,0,TRUE
3151,3150,AT2G19220,0,0.00154456496238708,0,TRUE,-5.70871002493368,0,TRUE
3152,3151,AT2G44550,0,0.00689902901649475,0,TRUE,-4.31871081324243,0,TRUE
3153,3152,AT2G43220,0,0.317766845226288,0,TRUE,-0.549117937514893,0,TRUE
3154,3153,AT2G10955,0,0.129106491804123,0,TRUE,-1.43160612967495,0,TRUE
3155,3154,AT2G46494,0,0.0125872492790222,0,TRUE,-3.67355456322184,0,TRUE
3156,3155,AT2G14920,0,0.00890433788299561,0,TRUE,-4.00338214202384,0,TRUE
3157,3156,AT2G48140,0,0.221715718507767,0,TRUE,-1.03356469919527,0,TRUE
3158,3157,AT2G23990,0,0.0469134747982025,0,TRUE,-2.42208306292969,0,TRUE
3159,3158,AT2G01045,0,0.0958013832569122,0,TRUE,-1.91788432334215,0,TRUE
3160,3159,AT2G20510,0,0.288837194442749,0,TRUE,-0.865920271779032,0,TRUE
3161,3160,AT2G04020,0,0.0209846794605255,0,TRUE,-2.88332230170909,0,TRUE
3162,3161,AT2G36640,0,0.212898254394531,0,TRUE,-1.34567666678231,0,TRUE
3163,3162,AT2G42465,0,0.027488499879837,0,TRUE,-3.34055665231153,0,TRUE
3164,3163,AT2G03610,0,0.00630870461463928,0,TRUE,-4.33816294692042,0,TRUE
3165,3164,AT2G04045,0,0.020557314157486,0,TRUE,-3.03613823976775,0,TRUE
3166,3165,AT2G14700,0,0.00584468245506287,0,TRUE,-4.13376755021091,0,TRUE
3167,3166,AT2G23580,0,0.0910239219665527,0,TRUE,-2.02084568668943,0,TRUE
3168,3167,AT2G26850,0,0.419959336519241,0,TRUE,-0.00986304655452841,0,TRUE
3169,3168,AT2G17785,0,0.0122713148593903,0,TRUE,-3.35901508160714,0,TRUE
3170,3169,AT2G29628,0,0.0535376369953156,0,TRUE,-2.70990216993096,0,TRUE
3171,3170,AT2G24080,0,0.0140931904315948,0,TRUE,-3.52425890011909,0,TRUE
3172,3171,AT2G16520,0,0.0661818981170654,0,TRUE,-1.93431884786696,0,TRUE
3173,3172,AT2G26960,0,0.132948309183121,0,TRUE,-1.72413467841943,0,TRUE
3174,3173,AT2G02690,0,0.0121822357177734,0,TRUE,-4.05154189262703,0,TRUE
3175,3174,AT2G04046,0,0.00633865594863892,0,TRUE,-4.00385836034866,0,TRUE
3176,3175,AT2G33655,0,0.0436493158340454,0,TRUE,-2.61814244235575,0,TRUE
3177,3176,AT2G44540,0,0.0169766843318939,0,TRUE,-3.45323836461102,0,TRUE
3178,3177,AT2G05270,0,0.100372105836868,0,TRUE,-1.74353692399382,0,TRUE
3179,3178,AT2G34120,0,0.213328450918198,0,TRUE,-1.4325373253123,0,TRUE
3180,3179,AT2G38600,0,0.0686599910259247,0,TRUE,-2.33369241356831,0,TRUE
3181,3180,AT2G10025,0,0.0282200276851654,0,TRUE,-2.36850399499235,0,TRUE
3182,3181,AT2G34990,0,0.103058069944382,0,TRUE,-1.45993547007402,0,TRUE
3183,3182,AT2G17890,0,0.424261391162872,0,TRUE,-0.682255379910202,0,TRUE
3184,3183,AT2G33233,0,0.0836126208305359,0,TRUE,-1.56738023529397,0,TRUE
3185,3184,AT2G39975,0,0.0572809875011444,0,TRUE,-2.59482228659181,0,TRUE
3186,3185,AT2G01800,0,0.0239489376544952,0,TRUE,-3.02133364544352,0,TRUE
3187,3186,AT2G23800,0,0.46152725815773,0,TRUE,-0.510227361379293,0,TRUE
3188,3187,AT2G31460,0,0.00161668658256531,0,TRUE,-5.82744247202208,0,TRUE
3189,3188,AT2G23510,0,0.0142801105976105,0,TRUE,-3.68863381318806,0,TRUE
3190,3189,AT2G18810,0,0.00292259454727173,0,TRUE,-5.0296133719221,0,TRUE
3191,3190,AT2G30300,0,0.0528997778892517,0,TRUE,-2.565402909775,0,TRUE
3192,3191,AT2G19150,0,0.00619044899940491,0,TRUE,-4.07082323686336,0,TRUE
3193,3192,AT2G44990,0,0.284734219312668,0,TRUE,-0.709490007257955,0,TRUE
3194,3193,AT2G13542,0,0.0811424851417542,0,TRUE,-1.60819539382055,0,TRUE
3195,3194,AT2G05410,0,0.0079769492149353,0,TRUE,-3.97601140875486,0,TRUE
3196,3195,AT2G12200,0,0.394216746091843,0,TRUE,-0.103597989271293,0,TRUE
3197,3196,AT2G04930,0,0.0349403023719788,0,TRUE,-2.76324199886471,0,TRUE
3198,3197,AT2G01960,0,0.0471337139606476,0,TRUE,-2.43128671890645,0,TRUE
3199,3198,AT2G07636,0,0.26344045996666,0,TRUE,-0.829508603754675,0,TRUE
3200,3199,AT2G01667,0,0.126785129308701,0,TRUE,-1.10835210783125,0,TRUE
3201,3200,AT2G22241,0,0.00813275575637817,0,TRUE,-4.15620755252894,0,TRUE
3202,3201,AT2G18721,0,0.0969565510749817,0,TRUE,-1.86115968751892,0,TRUE
3203,3202,AT2G31690,0,0.0504459738731384,0,TRUE,-2.95783409943579,0,TRUE
3204,3203,AT2G07681,0,0.142485111951828,0,TRUE,-1.19278652747926,0,TRUE
3205,3204,AT2G18360,0,0.285171627998352,0,TRUE,-0.763793482365145,0,TRUE
3206,3205,AT2G07750,0,0.188859432935715,0,TRUE,-1.16061343730053,0,TRUE
3207,3206,AT2G24617,0,0.0796791017055511,0,TRUE,-1.97345070881215,0,TRUE
3208,3207,AT2G31050,0,0.00548139214515686,0,TRUE,-4.38023912297376,0,TRUE
3209,3208,AT2G38150,0,0.101499438285828,0,TRUE,-1.9179312583824,0,TRUE
3210,3209,AT2G13905,0,0.0716369450092316,0,TRUE,-2.36294746494605,0,TRUE
3211,3210,AT2G36100,0,0.120471715927124,0,TRUE,-1.42903529359864,0,TRUE
3212,3211,AT2G04062,0,0.0272307693958282,0,TRUE,-2.83272831412478,0,TRUE
3213,3212,AT2G29860,0,0.0128347277641296,0,TRUE,-3.67022549173817,0,TRUE
3214,3213,AT2G28920,0,0.0279388129711151,0,TRUE,-2.92196822932237,0,TRUE
3215,3214,AT2G23660,0,0.162919044494629,0,TRUE,-1.51459933804108,0,TRUE
3216,3215,AT2G27390,0,0.0512215495109558,0,TRUE,-2.54565241995351,0,TRUE
3217,3216,AT2G44330,0,0.0099676251411438,0,TRUE,-4.01884177948523,0,TRUE
3218,3217,AT2G11010,0,0.0182682573795319,0,TRUE,-3.65588557107458,0,TRUE
3219,3218,AT2G32350,0,0.0118687152862549,0,TRUE,-3.6592547619739,0,TRUE
3220,3219,AT2G04220,0,0.0661603212356567,0,TRUE,-2.43734007382591,0,TRUE
3221,3220,AT2G11851,0,0.308799654245377,0,TRUE,-0.644324737671923,0,TRUE
3222,3221,AT2G06960,0,0.0273013710975647,0,TRUE,-2.86332186963864,0,TRUE
3223,3222,AT2G03840,0,0.223982572555542,0,TRUE,-1.13728072605591,0,TRUE
3224,3223,AT2G05786,0,0.016731470823288,0,TRUE,-3.19714815137377,0,TRUE
3225,3224,AT2G05117,0,0.0269744396209717,0,TRUE,-2.71958857274149,0,TRUE
3226,3225,AT2G32780,0,0.00964173674583435,0,TRUE,-3.73101571352709,0,TRUE
3227,3226,AT2G02660,0,0.00849002599716187,0,TRUE,-4.08529412802363,0,TRUE
3228,3227,AT2G17170,0,0.0422272682189941,0,TRUE,-2.68520628091846,0,TRUE
3229,3228,AT2G03170,0,0.010040819644928,0,TRUE,-3.94589873674113,0,TRUE
3230,3229,AT2G15670,0,0.0324777066707611,0,TRUE,-2.63458571997216,0,TRUE
3231,3230,AT2G15590,0,0.496887981891632,0,TRUE,-0.0185013276932295,0,TRUE
3232,3231,AT2G18080,0,0.086348682641983,0,TRUE,-1.764395476549,0,TRUE
3233,3232,AT2G05970,0,0.0443519651889801,0,TRUE,-2.56525308645905,0,TRUE
3234,3233,AT2G22050,0,0.144264250993729,0,TRUE,-1.31161931128008,0,TRUE
3235,3234,AT2G26380,0,0.028485119342804,0,TRUE,-2.89507712767772,0,TRUE
3236,3235,AT2G21810,0,0.0175072252750397,0,TRUE,-3.43976412044867,0,TRUE
3237,3236,AT2G37810,0,0.00540241599082947,0,TRUE,-4.67991190290923,0,TRUE
3238,3237,AT2G16620,0,0.0278034210205078,0,TRUE,-2.97789761014701,0,TRUE
3239,3238,AT2G20618,0,0.011772632598877,0,TRUE,-3.61086131892989,0,TRUE
3240,3239,AT2G15610,0,0.0932264029979706,0,TRUE,-2.18454402528914,0,TRUE
3241,3240,AT2G36854,0,0.294900596141815,0,TRUE,-0.765273186007107,0,TRUE
3242,3241,AT2G02795,0,0.0346890091896057,0,TRUE,-2.70166953598618,0,TRUE
3243,3242,AT2G05330,0,0.0704597234725952,0,TRUE,-1.93219285330997,0,TRUE
3244,3243,AT2G21010,0,0.0122336149215698,0,TRUE,-3.84688682139858,0,TRUE
3245,3244,AT2G15025,0,0.0517303645610809,0,TRUE,-2.25533424906098,0,TRUE
3246,3245,AT2G02700,0,0.0368822813034058,0,TRUE,-2.84679351858722,0,TRUE
3247,3246,AT2G19365,0,0.0970336198806763,0,TRUE,-1.72277307742752,0,TRUE
3248,3247,AT2G04425,0,0.0124935805797577,0,TRUE,-3.3885210132612,0,TRUE
3249,3248,AT2G17860,0,0.0763273537158966,0,TRUE,-2.04928040781351,0,TRUE
3250,3249,AT2G35670,0,0.0461608469486237,0,TRUE,-2.79322299895648,0,TRUE
3251,3250,AT2G38100,0,0.105139762163162,0,TRUE,-1.67895261282683,0,TRUE
3252,3251,AT2G34110,0,0.317946076393127,0,TRUE,-0.556376849926096,0,TRUE
3253,3252,AT2G28610,0,0.0403304696083069,0,TRUE,-2.875100655192,0,TRUE
3254,3253,AT2G14500,0,0.0595587491989136,0,TRUE,-2.23554019224503,0,TRUE
3255,3254,AT2G31081,0,0.122407138347626,0,TRUE,-1.91123781351052,0,TRUE
3256,3255,AT2G28220,0,0.0598216652870178,0,TRUE,-2.4273405476506,0,TRUE
3257,3256,AT2G34210,0,0.0235236287117004,0,TRUE,-3.20884318032222,0,TRUE
3258,3257,AT2G28010,0,0.0509316921234131,0,TRUE,-2.40235335443958,0,TRUE
3259,3258,AT2G15450,0,0.0127076208591461,0,TRUE,-3.15812951143198,0,TRUE
3260,3259,AT2G35935,0,0.00925794243812561,0,TRUE,-4.10497709662013,0,TRUE
3261,3260,AT2G16810,0,0.0974784195423126,0,TRUE,-1.67622670551555,0,TRUE
3262,3261,AT2G18130,0,0.00698897242546082,0,TRUE,-3.86389659481756,0,TRUE
3263,3262,AT2G24450,0,0.214178532361984,0,TRUE,-1.027183448904,0,TRUE
3264,3263,AT2G10550,0,0.466864228248596,0,TRUE,-0.136524980269314,0,TRUE
3265,3264,AT2G27410,0,0.0611687004566193,0,TRUE,-1.98097091350064,0,TRUE
3266,3265,AT2G31005,0,0.151807188987732,0,TRUE,-1.21208682215956,0,TRUE
3267,3266,AT2G26130,0,0.0143214166164398,0,TRUE,-3.51357338911112,0,TRUE
3268,3267,AT2G42460,0,0.0313181281089783,0,TRUE,-2.92404586741577,0,TRUE
3269,3268,AT2G20430,0,0.497378587722778,0,TRUE,-0.251341307485745,0,TRUE
3270,3269,AT2G30310,0,0.0239252150058746,0,TRUE,-2.96083035291122,0,TRUE
3271,3270,AT2G04810,0,0.00834125280380249,0,TRUE,-3.83911006121116,0,TRUE
3272,3271,AT2G03931,0,0.0413933396339417,0,TRUE,-2.14547325679268,0,TRUE
3273,3272,AT2G34740,0,0.0175563395023346,0,TRUE,-3.47517670843399,0,TRUE
3274,3273,AT2G29679,0,0.496707707643509,0,TRUE,-0.0288112821790492,0,TRUE
3275,3274,AT2G18340,0,0.377733558416367,0,TRUE,-0.544275283509705,0,TRUE
3276,3275,AT2G12875,0,0.254858940839767,0,TRUE,-1.03928258343876,0,TRUE
3277,3276,AT2G41930,0,0.00304430723190308,0,TRUE,-4.9263883897911,0,TRUE
3278,3277,AT2G41400,0,0.0426233410835266,0,TRUE,-2.63955631708086,0,TRUE
3279,3278,AT2G04840,0,0.00741544365882874,0,TRUE,-4.30391743953624,0,TRUE
3280,3279,AT2G10535,0,0.0187208652496338,0,TRUE,-2.94305278790671,0,TRUE
3281,3280,AT2G20660,0,0.00626751780509949,0,TRUE,-4.35179166516173,0,TRUE
3282,3281,AT2G19630,0,0.0178321897983551,0,TRUE,-3.13605233191447,0,TRUE
3283,3282,AT2G22440,0,0.00852224230766296,0,TRUE,-4.16524975771972,0,TRUE
3284,3283,AT2G31420,0,0.0377265214920044,0,TRUE,-2.82138722250056,0,TRUE
3285,3284,AT2G46495,0,0.273831367492676,0,TRUE,-0.787572396753603,0,TRUE
3286,3285,AT2G17920,0,0.442000985145569,0,TRUE,-0.145254755562746,0,TRUE
3287,3286,AT2G12945,0,0.0306759178638458,0,TRUE,-2.99017517991251,0,TRUE
3288,3287,AT2G25905,0,0.0451359450817108,0,TRUE,-2.41117013650819,0,TRUE
3289,3288,AT2G12290,0,0.0952536463737488,0,TRUE,-1.59241165077856,0,TRUE
3290,3289,AT2G36760,0,0.00310316681861877,0,TRUE,-5.44588329164981,0,TRUE
3291,3290,AT2G36920,0,0.0452114343643188,0,TRUE,-2.20263623916571,0,TRUE
3292,3291,AT2G15370,0,0.0335057973861694,0,TRUE,-2.85843367616508,0,TRUE
3293,3292,AT2G46130,0,0.350751340389252,0,TRUE,-0.819158878057351,0,TRUE
3294,3293,AT2G16290,0,0.0112154185771942,0,TRUE,-3.57525965711648,0,TRUE
3295,3294,AT2G34100,0,0.137125372886658,0,TRUE,-1.58233193515844,0,TRUE
3296,3295,AT2G39355,0,0.0367426574230194,0,TRUE,-2.4698702761707,0,TRUE
3297,3296,AT2G22942,0,0.128852605819702,0,TRUE,-1.46190269887302,0,TRUE
3298,3297,AT2G36610,0,0.0920624136924744,0,TRUE,-2.06407257423416,0,TRUE
3299,3298,AT2G07505,0,0.0109554827213287,0,TRUE,-3.95144734275436,0,TRUE
3300,3299,AT2G16120,0,0.00365236401557922,0,TRUE,-5.25265041309603,0,TRUE
3301,3300,AT2G25215,0,0.0238290727138519,0,TRUE,-3.25440469662863,0,TRUE
3302,3301,AT2G05060,0,0.00428146123886108,0,TRUE,-4.61602308865076,0,TRUE
3303,3302,AT2G18190,0,0.431707471609116,0,TRUE,-0.364241111225056,0,TRUE
3304,3303,AT2G13295,0,0.0804291665554047,0,TRUE,-1.66447873298966,0,TRUE
3305,3304,AT2G42930,0,0.034450352191925,0,TRUE,-2.79386159427486,0,TRUE
3306,3305,AT2G01580,0,0.450623661279678,0,TRUE,-0.22838399977627,0,TRUE
3307,3306,AT2G06555,0,0.0897069573402405,0,TRUE,-1.99942485027168,0,TRUE
3308,3307,AT2G41355,0,0.0369876623153687,0,TRUE,-2.64728819559787,0,TRUE
3309,3308,AT2G38365,0,0.182309538125992,0,TRUE,-1.07810492610042,0,TRUE
3310,3309,AT2G46740,0,0.024200826883316,0,TRUE,-3.32208569834893,0,TRUE
3311,3310,AT2G22807,0,0.0642606914043427,0,TRUE,-1.9990724749714,0,TRUE
3312,3311,AT2G30220,0,0.0442507565021515,0,TRUE,-2.63026653128691,0,TRUE
3313,3312,AT2G47120,0,0.0592239797115326,0,TRUE,-2.60122559404681,0,TRUE
3314,3313,AT2G19020,0,0.00691646337509155,0,TRUE,-4.36130730069453,0,TRUE
3315,3314,AT2G21040,0,0.00486969947814941,0,TRUE,-4.97105493013169,0,TRUE
